timestamp,username,event_type,ip_address,city,country,latitude,longitude,device_id,session_id,prev_city,prev_country,prev_latitude,prev_longitude,prev_timestamp,distance_km,time_diff_hours,travel_speed_kmh,is_impossible_travel,hour_of_day,day_of_week,hour_sin,hour_cos,day_sin,day_cos,speed_log,distance_log,time_diff_log,is_same_country,is_first_login,lat_diff,lon_diff,manhattan_distance_deg,speed_category,distance_category,speed_zscore,exceeds_900kmh,exceeds_500kmh,exceeds_300kmh,very_short_interval,short_interval,very_long_distance,long_distance,high_risk_combo
2024-10-07 01:50:10,user013,LOGIN_SUCCESS,11.111.144.212,Mexico City,Mexico,19.4326,-99.1332,device_3022,session_16972,Mumbai,India,19.076,72.8777,2024-10-07 01:33:32,15645.372823670792,0.2772222222222222,56436.21459440366,1,1,0,0.25881904510252074,0.9659258262890683,0.0,1.0,10.94088405314374,9.657994400714212,0.24468836382772727,0,0,0.35660000000000025,172.0109,172.3675,3,3,21.654146444063414,1,1,1,1,1,1,1,1
2024-11-14 04:15:08,user013,LOGIN_SUCCESS,172.58.111.120,Chicago,USA,41.8781,-87.6298,device_5198,session_58351,Mexico City,Mexico,19.4326,-99.1332,2024-10-07 01:50:10,2721.545171144529,914.4161111111111,2.9762655513993157,0,4,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1.3803433266376124,7.909322446825401,6.819378729234745,0,0,22.445500000000003,11.5034,33.9489,0,1,-0.1255376695294617,0,0,0,0,0,0,0,0
2024-01-29 23:08:07,user014,LOGIN_SUCCESS,97.13.217.96,Paris,France,48.8566,2.3522,device_1886,session_23894,FIRST_LOGIN,FIRST_LOGIN,0.0,0.0,1970-01-01 00:00:00,0.0,0.0,0.0,0,23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,9.999995000003334e-07,9.999995000003334e-07,9.999995000003334e-07,0,1,48.8566,2.3522,51.2088,0,0,-0.1266863210239924,0,0,0,1,1,0,0,0
2024-02-28 06:01:20,user014,LOGIN_SUCCESS,57.42.64.69,Paris,France,48.8566,2.3522,device_5483,session_73120,Paris,France,48.8566,2.3522,2024-01-29 23:08:07,0.0,702.8869444444445,0.0,0,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,9.999995000003334e-07,9.999995000003334e-07,6.556617754404948,1,0,0.0,0.0,0.0,0,0,-0.1266863210239924,0,0,0,0,0,0,0,0
2024-03-12 16:18:14,user014,LOGIN_SUCCESS,82.164.121.78,Istanbul,Turkey,41.0082,28.9784,device_3347,session_96535,Paris,France,48.8566,2.3522,2024-02-28 06:01:20,2255.6004248417225,322.2816666666667,6.998848082707329,0,16,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,2.079297666668739,7.721614723413768,5.778523979339772,0,0,7.848399999999998,26.6262,34.474599999999995,0,1,-0.12398520542413753,0,0,0,0,0,0,0,0
2024-03-19 18:40:31,user014,LOGIN_SUCCESS,207.7.73.197,Sydney,Australia,-33.8688,151.2093,device_6071,session_81714,Istanbul,Turkey,41.0082,28.9784,2024-03-12 16:18:14,14946.23762467396,170.3713888888889,87.7273920354165,0,18,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,4.485568669545751,9.612281787543566,5.143833072096126,0,0,74.87700000000001,122.23090000000002,197.10790000000003,0,3,-0.09282905989170265,0,0,0,0,0,1,1,0
2024-04-02 05:47:32,user014,LOGIN_SUCCESS,145.108.2.135,Toronto,Canada,43.6532,-79.3832,device_3958,session_64580,Sydney,Australia,-33.8688,151.2093,2024-03-19 18:40:31,15567.601198964843,323.11694444444447,48.179464019540085,0,5,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,3.895476158720342,9.653011421355172,5.781104393397939,0,0,77.52199999999999,230.59250000000003,308.1145,0,3,-0.10809207518268454,0,0,0,0,0,1,1,0
2024-04-04 00:23:00,user014,LOGIN_FAILED,92.15.58.37,Tokyo,Japan,35.6762,139.6503,device_5760,session_67725,Toronto,Canada,43.6532,-79.3832,2024-04-02 05:47:32,10351.522254688864,42.59111111111111,243.04419360377696,0,0,3,0.0,1.0,0.43388373911755823,-0.900968867902419,5.4973493343172875,9.244985465206241,3.774853278912029,0,0,7.976999999999997,219.0335,227.0105,1,3,-0.032886533539054894,0,0,0,0,0,1,1,0
2024-04-13 07:53:39,user014,LOGIN_SUCCESS,40.54.61.236,Moscow,Russia,55.7558,37.6173,device_2285,session_98580,Tokyo,Japan,35.6762,139.6503,2024-04-04 00:23:00,7477.196136545124,223.51083333333327,33.45339474169466,0,7,5,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,3.539607562752738,8.919746883803034,5.413923965854514,0,0,20.0796,102.03299999999999,122.11259999999999,0,2,-0.11377541263777405,0,0,0,0,0,0,1,0
2024-05-16 09:41:10,user014,LOGIN_FAILED,176.120.207.62,Toronto,Canada,43.6532,-79.3832,device_2860,session_29655,Moscow,Russia,55.7558,37.6173,2024-04-13 07:53:39,7484.264359439239,793.7919444444444,9.428496234838075,0,9,3,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,2.344542177600188,8.920691614925996,6.678080376560439,0,0,12.102600000000002,117.0005,129.1031,0,2,-0.1230475139000003,0,0,0,0,0,0,1,0
2024-05-24 05:57:48,user014,LOGIN_SUCCESS,2.50.109.236,Mexico City,Mexico,19.4326,-99.1332,device_9260,session_72221,Toronto,Canada,43.6532,-79.3832,2024-05-16 09:41:10,3261.043855773244,188.27722222222224,17.320437476628253,0,5,4,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,2.9080172932733324,8.090109227840195,5.243212729910201,0,0,24.220599999999997,19.75,43.9706,0,1,-0.12000172045664675,0,0,0,0,0,0,0,0
2024-05-29 21:33:04,user014,LOGIN_SUCCESS,15.188.5.44,Amsterdam,Netherlands,52.3676,4.9041,device_6353,session_63852,Mexico City,Mexico,19.4326,-99.1332,2024-05-24 05:57:48,9216.698351551602,135.58777777777777,67.9758788189401,0,21,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,4.233756875642731,9.128880649003602,4.916967475914477,0,0,32.935,104.0373,136.97230000000002,0,2,-0.10045190294234457,0,0,0,0,0,0,1,0
2024-06-04 00:13:59,user014,LOGIN_SUCCESS,247.60.245.235,Dubai,UAE,25.2048,55.2708,device_4974,session_89220,Amsterdam,Netherlands,52.3676,4.9041,2024-05-29 21:33:04,5159.160896653345,122.68194444444444,42.053139278287446,0,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,3.762435173121344,8.548723039705234,4.817713314376175,0,0,27.162800000000004,50.3667,77.52950000000001,0,2,-0.1104564515961776,0,0,0,0,0,0,1,0
2024-06-15 15:11:31,user014,LOGIN_SUCCESS,210.48.153.10,Istanbul,Turkey,41.0082,28.9784,device_7251,session_20286,Dubai,UAE,25.2048,55.2708,2024-06-04 00:13:59,2994.401893910485,278.9588888888889,10.734204978509124,0,15,5,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,2.462508164338786,8.00483369016492,5.634642770564474,0,0,15.803400000000003,26.2924,42.095800000000004,0,1,-0.122543592366811,0,0,0,0,0,0,0,0
2024-06-23 11:52:03,user014,LOGIN_FAILED,217.232.169.144,Singapore,Singapore,1.3521,103.8198,device_8751,session_96136,Istanbul,Turkey,41.0082,28.9784,2024-06-15 15:11:31,8641.647509980492,188.67555555555555,45.80162747916732,0,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,3.845917998881619,9.064464239741588,5.2453150154787265,0,0,39.6561,74.8414,114.4975,0,2,-0.10900977068017294,0,0,0,0,0,0,1,0
2024-07-02 09:15:41,user014,LOGIN_SUCCESS,5.245.156.42,Tokyo,Japan,35.6762,139.6503,device_8524,session_84760,Singapore,Singapore,1.3521,103.8198,2024-06-23 11:52:03,5311.22385870365,213.39388888888888,24.88929690704089,0,9,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,3.2538296750890905,8.577765832531798,5.367814930137982,0,0,34.3241,35.83049999999999,70.15459999999999,0,2,-0.11708061629221861,0,0,0,0,0,0,1,0
2024-08-09 14:27:38,user014,LOGIN_FAILED,209.163.55.156,Toronto,Canada,43.6532,-79.3832,device_7275,session_66270,Tokyo,Japan,35.6762,139.6503,2024-07-02 09:15:41,10351.522254688864,917.1991666666668,11.286013584496496,0,14,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,2.5084615898236042,9.244985465206241,6.822414325331011,0,0,7.976999999999997,219.0335,227.0105,0,3,-0.12233062891680423,0,0,0,0,0,1,1,0
2024-08-09 22:42:30,user014,LOGIN_SUCCESS,155.158.103.129,Berlin,Germany,52.52,13.405,device_8519,session_46102,Toronto,Canada,43.6532,-79.3832,2024-08-09 14:27:38,6475.890668350825,8.247777777777777,785.1679376957757,0,22,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,6.667170432069453,8.775995839211955,2.2243833905558645,0,0,8.866800000000005,92.7882,101.655,2,2,0.17633916830703888,0,1,1,0,0,0,1,0
2024-08-12 20:20:56,user014,LOGIN_SUCCESS,203.17.140.222,Hong Kong,China,22.3193,114.1694,device_2312,session_74447,Berlin,Germany,52.52,13.405,2024-08-09 22:42:30,8749.146122853721,69.64055555555555,125.63291681201646,0,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,4.841292490225139,9.076825679081216,4.257604435023947,0,0,30.200700000000005,100.7644,130.9651,1,2,-0.07819990905361879,0,0,0,0,0,0,1,0
2024-08-31 20:06:28,user014,LOGIN_SUCCESS,67.184.184.144,São Paulo,Brazil,-23.5505,-46.6333,device_5222,session_55107,Hong Kong,China,22.3193,114.1694,2024-08-12 20:20:56,18045.894875213617,455.75888888888886,39.59526696058163,0,20,5,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,3.70365150711986,9.800728919943701,6.124155658426975,0,0,45.8698,160.8027,206.67249999999999,0,3,-0.11140503587481201,0,0,0,0,0,1,1,0
2024-10-07 15:39:46,user014,LOGIN_SUCCESS,178.9.192.150,Paris,France,48.8566,2.3522,device_9631,session_15699,São Paulo,Brazil,-23.5505,-46.6333,2024-08-31 20:06:28,9401.890634415486,883.555,10.640979491277267,0,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,2.4545316734015663,9.148772435391134,6.785084694820872,0,0,72.4071,48.9855,121.3926,0,2,-0.12257957154722617,0,0,0,0,0,0,1,0
2024-10-24 17:43:51,user014,LOGIN_SUCCESS,221.70.158.177,Dubai,UAE,25.2048,55.2708,device_9582,session_27727,Paris,France,48.8566,2.3522,2024-10-07 15:39:46,5246.722965732987,410.06805555555553,12.794761490564747,0,17,3,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2.6242889904543247,8.565549540879386,6.018758788514512,0,0,23.6518,52.9186,76.5704,0,2,-0.12174834702453134,0,0,0,0,0,0,1,0
2024-11-28 04:41:15,user014,LOGIN_FAILED,216.97.44.78,Hong Kong,China,22.3193,114.1694,device_8592,session_29420,Dubai,UAE,25.2048,55.2708,2024-10-24 17:43:51,5954.773175631485,826.9566666666667,7.200828550828724,0,4,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2.104235313888611,8.692116309907375,6.718960819279892,0,0,2.8855000000000004,58.898599999999995,61.784099999999995,0,2,-0.12390725365452325,0,0,0,0,0,0,1,0
2024-12-09 06:29:52,user014,LOGIN_SUCCESS,49.249.53.88,Los Angeles,USA,34.0522,-118.2437,device_4418,session_87401,Hong Kong,China,22.3193,114.1694,2024-11-28 04:41:15,11649.371068618962,265.8102777777778,43.82588651578796,0,6,0,1.0,6.123233995736766e-17,0.0,1.0,3.8027858188665866,9.363093309956039,5.586537839452945,0,0,11.7329,232.4131,244.146,0,3,-0.1097722825498965,0,0,0,0,0,1,1,0
2024-12-29 19:40:27,user014,LOGIN_SUCCESS,158.71.105.209,Berlin,Germany,52.52,13.405,device_4390,session_17780,Los Angeles,USA,34.0522,-118.2437,2024-12-09 06:29:52,9309.67531306898,493.1763888888889,18.87696881443045,0,19,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,2.9895617657893307,9.138916904060343,6.202892518007952,0,0,18.467800000000004,131.6487,150.1165,0,2,-0.11940099716211082,0,0,0,0,0,0,1,0
2024-01-06 04:06:20,user015,LOGIN_SUCCESS,58.87.45.49,Hong Kong,China,22.3193,114.1694,device_7043,session_80458,FIRST_LOGIN,FIRST_LOGIN,0.0,0.0,1970-01-01 00:00:00,0.0,0.0,0.0,0,4,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,9.999995000003334e-07,9.999995000003334e-07,9.999995000003334e-07,0,1,22.3193,114.1694,136.4887,0,0,-0.1266863210239924,0,0,0,1,1,0,0,0
2024-03-14 19:16:58,user015,LOGIN_SUCCESS,101.93.169.202,Moscow,Russia,55.7558,37.6173,device_6320,session_69412,Hong Kong,China,22.3193,114.1694,2024-01-06 04:06:20,7140.3740148534525,1647.1772222222223,4.33491546539255,0,19,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1.6742732267853113,8.873660476014745,7.4074252430505805,0,0,33.4365,76.5521,109.98859999999999,0,2,-0.12501331603099153,0,0,0,0,0,0,1,0
2024-04-01 09:00:45,user015,LOGIN_SUCCESS,33.140.23.250,Mexico City,Mexico,19.4326,-99.1332,device_1893,session_82529,Moscow,Russia,55.7558,37.6173,2024-03-14 19:16:58,10719.394260780997,421.7297222222222,25.41768743330977,0,9,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,3.2740338022047335,9.279903212099706,6.046733022636003,0,0,36.3232,136.7505,173.07369999999997,0,3,-0.11687669074955012,0,0,0,0,0,1,1,0
2024-04-28 02:16:23,user015,LOGIN_FAILED,11.105.184.100,Singapore,Singapore,1.3521,103.8198,device_8695,session_69591,Mexico City,Mexico,19.4326,-99.1332,2024-04-01 09:00:45,16606.701883703423,641.2605555555556,25.89696456429668,0,2,6,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,3.292013475943671,9.717621835702356,6.464994072687227,0,0,18.0805,202.953,221.0335,0,3,-0.11669171989150834,0,0,0,0,0,1,1,0
2024-05-01 23:26:55,user015,LOGIN_SUCCESS,97.112.37.121,Dubai,UAE,25.2048,55.2708,device_8936,session_17122,Singapore,Singapore,1.3521,103.8198,2024-04-28 02:16:23,5837.1425261514105,93.17555555555556,62.64671556126153,0,23,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,4.153347737832467,8.67216796481105,4.545160663362134,0,0,23.8527,48.549,72.4017,0,2,-0.10250862511139053,0,0,0,0,0,0,1,0
2024-05-25 14:40:08,user015,LOGIN_SUCCESS,135.87.14.9,Paris,France,48.8566,2.3522,device_6846,session_52624,Dubai,UAE,25.2048,55.2708,2024-05-01 23:26:55,5246.722965732987,567.2202777777778,9.24988610472159,0,14,5,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,2.3272666913502573,8.565549540879386,6.342509158290057,0,0,23.6518,52.9186,76.5704,0,2,-0.12311644618757797,0,0,0,0,0,0,1,0
2024-06-23 19:49:39,user015,LOGIN_SUCCESS,102.167.15.163,Bangkok,Thailand,13.7563,100.5018,device_5478,session_69054,Paris,France,48.8566,2.3522,2024-05-25 14:40:08,9443.102302339526,701.1586111111111,13.467854708901376,0,19,6,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,2.671929340920226,9.153145730774805,6.554159321682716,0,0,35.100300000000004,98.1496,133.24990000000003,0,2,-0.12148857533485889,0,0,0,0,0,0,1,0
2024-07-04 01:17:31,user015,LOGIN_FAILED,54.3.100.252,Bangkok,Thailand,13.7563,100.5018,device_7489,session_24541,Bangkok,Thailand,13.7563,100.5018,2024-06-23 19:49:39,0.0,245.46444444444444,0.0,0,1,3,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,9.999995000003334e-07,9.999995000003334e-07,5.507217745531617,1,0,0.0,0.0,0.0,0,0,-0.1266863210239924,0,0,0,0,0,0,0,0
2024-07-19 17:18:40,user015,LOGIN_SUCCESS,77.191.5.142,Paris,France,48.8566,2.3522,device_3316,session_26152,Bangkok,Thailand,13.7563,100.5018,2024-07-04 01:17:31,9443.102302339526,376.01916666666665,25.113353625164127,0,17,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,3.2624468549316683,9.153145730774805,5.932296028772722,0,0,35.100300000000004,98.1496,133.24990000000003,0,2,-0.1169941444772252,0,0,0,0,0,0,1,0
2024-08-23 11:19:52,user015,LOGIN_SUCCESS,58.12.98.103,Singapore,Singapore,1.3521,103.8198,device_6378,session_46517,Paris,France,48.8566,2.3522,2024-07-19 17:18:40,10729.024319088334,834.02,12.864229058162076,0,11,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,2.6293121461996085,9.280801102172813,6.727455677857393,0,0,47.5045,101.4676,148.9721,0,3,-0.12172153690830881,0,0,0,0,0,1,1,0
2024-08-24 10:50:05,user015,LOGIN_FAILED,217.96.219.198,São Paulo,Brazil,-23.5505,-46.6333,device_7843,session_37470,Singapore,Singapore,1.3521,103.8198,2024-08-23 11:19:52,15987.007642773277,23.503611111111116,680.1936760779524,0,10,5,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6.523846666710741,9.6795941979255,3.198820539790065,0,0,24.9026,150.4531,175.3557,2,3,0.13582569919206625,0,1,1,0,0,1,1,0
2024-09-11 04:21:47,user015,LOGIN_SUCCESS,61.177.163.43,Tokyo,Japan,35.6762,139.6503,device_2453,session_97821,São Paulo,Brazil,-23.5505,-46.6333,2024-08-24 10:50:05,18537.206291132145,425.5283333333333,43.56280143773931,0,4,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3.7968994849731237,9.82758908644227,6.055678799269801,0,0,59.2267,186.28359999999998,245.51029999999997,0,3,-0.10987381685954412,0,0,0,0,0,1,1,0
2024-10-14 19:39:43,user015,LOGIN_FAILED,7.136.14.47,Mexico City,Mexico,19.4326,-99.1332,device_5477,session_50499,Tokyo,Japan,35.6762,139.6503,2024-09-11 04:21:47,11309.86197232844,807.2988888888889,14.009510143008573,0,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,2.7086840763614046,9.33351877958613,6.694931903348888,0,0,16.2436,238.7835,255.02710000000002,0,3,-0.12127953037124152,0,0,0,0,0,1,1,0
2024-10-18 07:31:35,user015,LOGIN_FAILED,66.250.251.118,São Paulo,Brazil,-23.5505,-46.6333,device_3756,session_56160,Mexico City,Mexico,19.4326,-99.1332,2024-10-14 19:39:43,7432.023693148179,83.86444444444444,88.61948281397706,0,7,4,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,4.495572749622341,8.913688012416726,4.441055224030717,0,0,42.9831,52.499900000000004,95.483,0,2,-0.09248476890410279,0,0,0,0,0,0,1,0
2024-11-16 21:13:17,user015,LOGIN_FAILED,50.57.76.176,London,UK,51.5074,-0.1278,device_8772,session_75210,São Paulo,Brazil,-23.5505,-46.6333,2024-10-18 07:31:35,9497.40108999325,709.695,13.382370018096855,0,21,5,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,2.6660032217399108,9.158878757212316,6.566243365897882,0,0,75.05789999999999,46.5055,121.56339999999999,0,2,-0.12152156705423216,0,0,0,0,0,0,1,0
2024-11-26 02:22:57,user015,LOGIN_SUCCESS,76.40.141.238,Tokyo,Japan,35.6762,139.6503,device_4731,session_22898,London,UK,51.5074,-0.1278,2024-11-16 21:13:17,9558.561370806634,221.1611111111111,43.21990119684479,0,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,3.7891749636865737,9.165297123382668,5.403402848887667,0,0,15.831199999999995,139.7781,155.6093,0,2,-0.11000615480700761,0,0,0,0,0,0,1,0
2024-01-21 21:56:20,user016,LOGIN_SUCCESS,235.58.197.66,Los Angeles,USA,34.0522,-118.2437,device_9851,session_47070,FIRST_LOGIN,FIRST_LOGIN,0.0,0.0,1970-01-01 00:00:00,0.0,0.0,0.0,0,21,6,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,9.999995000003334e-07,9.999995000003334e-07,9.999995000003334e-07,0,1,34.0522,118.2437,152.29590000000002,0,0,-0.1266863210239924,0,0,0,1,1,0,0,0
2024-01-28 10:33:50,user016,LOGIN_SUCCESS,242.37.224.196,Singapore,Singapore,1.3521,103.8198,device_2567,session_91965,Los Angeles,USA,34.0522,-118.2437,2024-01-21 21:56:20,14120.976115578682,156.625,90.15786825588944,0,10,6,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,4.512592830430439,9.555487452853978,5.060218800629255,0,0,32.7001,222.0635,254.7636,0,3,-0.09189104878521549,0,0,0,0,0,1,1,0
2024-02-02 21:34:52,user016,LOGIN_SUCCESS,49.254.78.157,Los Angeles,USA,34.0522,-118.2437,device_5638,session_52283,Singapore,Singapore,1.3521,103.8198,2024-01-28 10:33:50,14120.976115578682,131.01722222222222,107.77954131577964,0,21,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,4.689323286556101,9.555487452853978,4.882932393030961,0,0,32.7001,222.0635,254.7636,1,3,-0.08509019021032847,0,0,0,0,0,1,1,0
2024-04-21 09:27:56,user016,LOGIN_FAILED,147.80.191.66,Los Angeles,USA,34.0522,-118.2437,device_2388,session_27606,Los Angeles,USA,34.0522,-118.2437,2024-02-02 21:34:52,0.0,1883.8844444444444,0.0,0,9,6,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,9.999995000003334e-07,9.999995000003334e-07,7.541621795851569,1,0,0.0,0.0,0.0,0,0,-0.1266863210239924,0,0,0,0,0,0,0,0
2024-05-02 06:05:01,user016,LOGIN_SUCCESS,8.7.172.211,Hong Kong,China,22.3193,114.1694,device_4148,session_99123,Los Angeles,USA,34.0522,-118.2437,2024-04-21 09:27:56,11649.371068618962,260.61805555555554,44.69901766317064,0,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,3.822076824216005,9.363093309956039,5.56688564073144,0,0,11.7329,232.4131,244.146,0,3,-0.10943530878863689,0,0,0,0,0,1,1,0
2024-05-13 21:03:17,user016,LOGIN_FAILED,240.73.11.164,Tokyo,Japan,35.6762,139.6503,device_2694,session_24540,Hong Kong,China,22.3193,114.1694,2024-05-02 06:05:01,2875.6292759115354,278.9711111111111,10.30798230131508,0,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,2.4255089631159876,7.964374497727514,5.634686426815007,0,0,13.356900000000003,25.48089999999999,38.837799999999994,0,1,-0.12270808753927022,0,0,0,0,0,0,0,0
2024-06-02 22:09:51,user016,LOGIN_SUCCESS,235.29.211.248,Amsterdam,Netherlands,52.3676,4.9041,device_7824,session_83044,Tokyo,Japan,35.6762,139.6503,2024-05-13 21:03:17,9288.02398728936,481.1094444444444,19.30542851432609,0,22,6,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,3.0108883140455927,9.136588765824639,6.178171153512627,0,0,16.6914,134.7462,151.43759999999997,0,2,-0.1192356386394481,0,0,0,0,0,0,1,0
2024-06-20 10:57:34,user016,LOGIN_SUCCESS,36.77.118.99,Tokyo,Japan,35.6762,139.6503,device_3503,session_38043,Amsterdam,Netherlands,52.3676,4.9041,2024-06-02 22:09:51,9288.02398728936,420.79527777777776,22.072548048398897,0,10,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,3.138643557993406,9.136588765824639,6.044520074946892,0,0,16.6914,134.7462,151.43759999999997,0,2,-0.11816770436629039,0,0,0,0,0,0,1,0
2024-07-14 06:09:51,user016,LOGIN_FAILED,122.4.90.108,Paris,France,48.8566,2.3522,device_9185,session_27625,Tokyo,Japan,35.6762,139.6503,2024-06-20 10:57:34,9711.724818613744,571.2047222222222,17.00217879997757,0,6,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,2.890492850562906,9.181192141858583,6.349496835077262,0,0,13.180399999999999,137.29809999999998,150.47849999999997,0,2,-0.12012454830862061,0,0,0,0,0,0,1,0
2024-08-04 11:12:12,user016,LOGIN_SUCCESS,202.35.174.49,Dubai,UAE,25.2048,55.2708,device_8794,session_71263,Paris,France,48.8566,2.3522,2024-07-14 06:09:51,5246.722965732987,509.0391666666667,10.307110551217546,0,11,6,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,2.425431868582124,8.565549540879386,6.234487522115858,0,0,23.6518,52.9186,76.5704,0,2,-0.12270842398003301,0,0,0,0,0,0,1,0
2024-08-14 17:06:03,user016,LOGIN_SUCCESS,215.7.47.238,Mexico City,Mexico,19.4326,-99.1332,device_4872,session_31798,Dubai,UAE,25.2048,55.2708,2024-08-04 11:12:12,14331.953552763403,245.8975,58.28425889959598,0,17,2,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,4.082343839060432,9.570316609407493,5.508973274793228,0,0,5.772199999999998,154.404,160.1762,0,3,-0.10419225927565111,0,0,0,0,0,1,1,0
2024-09-07 04:36:40,user016,LOGIN_FAILED,161.212.192.116,Toronto,Canada,43.6532,-79.3832,device_2237,session_93050,Mexico City,Mexico,19.4326,-99.1332,2024-08-14 17:06:03,3261.043855773244,563.5102777777778,5.787017529890107,0,4,5,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.91501174792124,8.090109227840195,6.335958592064824,0,0,24.220599999999997,19.75,43.9706,0,1,-0.12445289587432506,0,0,0,0,0,0,0,0
2024-10-03 01:58:58,user016,LOGIN_SUCCESS,206.113.195.134,Singapore,Singapore,1.3521,103.8198,device_6269,session_34057,Toronto,Canada,43.6532,-79.3832,2024-09-07 04:36:40,15000.553959989104,621.3716666666667,24.141033080023128,0,1,3,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,3.224501335173095,9.61590907211778,6.433537450726951,0,0,42.3011,183.203,225.5041,0,3,-0.11736939911363155,0,0,0,0,0,1,1,0
2024-10-11 14:02:00,user016,LOGIN_FAILED,247.148.85.1,Amsterdam,Netherlands,52.3676,4.9041,device_1985,session_73201,Singapore,Singapore,1.3521,103.8198,2024-10-03 01:58:58,10491.67638209483,204.05055555555555,51.41704394545659,0,14,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3.959231823651867,9.258432805463864,5.323256566077523,0,0,51.0155,98.9157,149.9312,0,3,-0.10684257275881034,0,0,0,0,0,1,1,0
2024-11-12 23:27:29,user016,LOGIN_SUCCESS,234.93.48.101,Los Angeles,USA,34.0522,-118.2437,device_1715,session_41417,Amsterdam,Netherlands,52.3676,4.9041,2024-10-11 14:02:00,8939.70922096556,777.4247222222223,11.499131639925128,0,23,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,2.525659253094751,9.098370196337056,6.657272291958134,0,0,18.315400000000004,123.1478,141.4632,0,2,-0.12224837873829966,0,0,0,0,0,0,1,0
2024-11-18 08:55:08,user016,LOGIN_SUCCESS,248.250.107.187,Seoul,South Korea,37.5665,126.978,device_2333,session_71691,Los Angeles,USA,34.0522,-118.2437,2024-11-12 23:27:29,9585.797724415466,129.46083333333334,74.0439983090031,0,8,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,4.318074598973475,9.168142194013845,4.871073061666627,0,0,3.5142999999999986,245.2217,248.736,0,2,-0.0981099900985881,0,0,0,0,0,0,1,0
